,belief_metric_threshold,deffuant_mu,high_media_lit,mean_disinformer,mean_normal_user,n_edges,n_posts_estimate_similarity,ratio_normal_user,sampling_p_update,mlit_select,del_t,rank_punish,rank_t,strikes_t,scenario,policy,model
773,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,40.0,10.0,20.0,30.0,23,15,MisinfoPy
774,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,40.0,10.0,20.0,30.0,24,15,MisinfoPy
775,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,40.0,10.0,20.0,30.0,25,15,MisinfoPy
776,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,40.0,10.0,20.0,30.0,26,15,MisinfoPy
777,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,40.0,10.0,20.0,30.0,27,15,MisinfoPy
778,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,40.0,10.0,20.0,30.0,28,15,MisinfoPy
779,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,40.0,10.0,20.0,30.0,29,15,MisinfoPy
780,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,40.0,10.0,20.0,30.0,30,15,MisinfoPy
781,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,40.0,10.0,20.0,30.0,31,15,MisinfoPy
782,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,40.0,10.0,20.0,30.0,32,15,MisinfoPy
783,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,40.0,10.0,20.0,30.0,33,15,MisinfoPy
784,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,40.0,10.0,20.0,30.0,34,15,MisinfoPy
785,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,40.0,10.0,20.0,30.0,35,15,MisinfoPy
786,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,40.0,10.0,20.0,30.0,36,15,MisinfoPy
787,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,40.0,10.0,20.0,30.0,37,15,MisinfoPy
788,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,40.0,10.0,20.0,30.0,38,15,MisinfoPy
789,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,40.0,10.0,20.0,30.0,39,15,MisinfoPy
790,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,40.0,10.0,20.0,30.0,40,15,MisinfoPy
791,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,40.0,10.0,20.0,30.0,41,15,MisinfoPy
792,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,40.0,10.0,20.0,30.0,42,15,MisinfoPy
793,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,40.0,10.0,20.0,30.0,43,15,MisinfoPy
794,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,40.0,10.0,20.0,30.0,44,15,MisinfoPy
795,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,40.0,10.0,20.0,30.0,45,15,MisinfoPy
796,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,40.0,10.0,20.0,30.0,46,15,MisinfoPy
797,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,40.0,10.0,20.0,30.0,47,15,MisinfoPy
798,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,40.0,10.0,20.0,30.0,48,15,MisinfoPy
799,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,40.0,10.0,20.0,30.0,49,15,MisinfoPy
800,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,40.0,10.0,40.0,10.0,0,16,MisinfoPy
801,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,40.0,10.0,40.0,10.0,1,16,MisinfoPy
802,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,40.0,10.0,40.0,10.0,2,16,MisinfoPy
803,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,40.0,10.0,40.0,10.0,3,16,MisinfoPy
804,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,40.0,10.0,40.0,10.0,4,16,MisinfoPy
805,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,40.0,10.0,40.0,10.0,5,16,MisinfoPy
806,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,40.0,10.0,40.0,10.0,6,16,MisinfoPy
807,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,40.0,10.0,40.0,10.0,7,16,MisinfoPy
808,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,40.0,10.0,40.0,10.0,8,16,MisinfoPy
809,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,40.0,10.0,40.0,10.0,9,16,MisinfoPy
810,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,40.0,10.0,40.0,10.0,10,16,MisinfoPy
811,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,40.0,10.0,40.0,10.0,11,16,MisinfoPy
812,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,40.0,10.0,40.0,10.0,12,16,MisinfoPy
813,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,40.0,10.0,40.0,10.0,13,16,MisinfoPy
814,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,40.0,10.0,40.0,10.0,14,16,MisinfoPy
815,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,40.0,10.0,40.0,10.0,15,16,MisinfoPy
816,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,40.0,10.0,40.0,10.0,16,16,MisinfoPy
817,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,40.0,10.0,40.0,10.0,17,16,MisinfoPy
818,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,40.0,10.0,40.0,10.0,18,16,MisinfoPy
819,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,40.0,10.0,40.0,10.0,19,16,MisinfoPy
820,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,40.0,10.0,40.0,10.0,20,16,MisinfoPy
821,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,40.0,10.0,40.0,10.0,21,16,MisinfoPy
822,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,40.0,10.0,40.0,10.0,22,16,MisinfoPy
823,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,40.0,10.0,40.0,10.0,23,16,MisinfoPy
824,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,40.0,10.0,40.0,10.0,24,16,MisinfoPy
825,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,40.0,10.0,40.0,10.0,25,16,MisinfoPy
826,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,40.0,10.0,40.0,10.0,26,16,MisinfoPy
827,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,40.0,10.0,40.0,10.0,27,16,MisinfoPy
828,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,40.0,10.0,40.0,10.0,28,16,MisinfoPy
829,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,40.0,10.0,40.0,10.0,29,16,MisinfoPy
830,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,40.0,10.0,40.0,10.0,30,16,MisinfoPy
831,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,40.0,10.0,40.0,10.0,31,16,MisinfoPy
832,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,40.0,10.0,40.0,10.0,32,16,MisinfoPy
833,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,40.0,10.0,40.0,10.0,33,16,MisinfoPy
834,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,40.0,10.0,40.0,10.0,34,16,MisinfoPy
835,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,40.0,10.0,40.0,10.0,35,16,MisinfoPy
836,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,40.0,10.0,40.0,10.0,36,16,MisinfoPy
837,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,40.0,10.0,40.0,10.0,37,16,MisinfoPy
838,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,40.0,10.0,40.0,10.0,38,16,MisinfoPy
839,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,40.0,10.0,40.0,10.0,39,16,MisinfoPy
840,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,40.0,10.0,40.0,10.0,40,16,MisinfoPy
841,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,40.0,10.0,40.0,10.0,41,16,MisinfoPy
842,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,40.0,10.0,40.0,10.0,42,16,MisinfoPy
843,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,40.0,10.0,40.0,10.0,43,16,MisinfoPy
844,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,40.0,10.0,40.0,10.0,44,16,MisinfoPy
845,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,40.0,10.0,40.0,10.0,45,16,MisinfoPy
846,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,40.0,10.0,40.0,10.0,46,16,MisinfoPy
847,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,40.0,10.0,40.0,10.0,47,16,MisinfoPy
848,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,40.0,10.0,40.0,10.0,48,16,MisinfoPy
849,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,40.0,10.0,40.0,10.0,49,16,MisinfoPy
850,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,50.0,0.0,50.0,0.0,0,17,MisinfoPy
851,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,50.0,0.0,50.0,0.0,1,17,MisinfoPy
852,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,50.0,0.0,50.0,0.0,2,17,MisinfoPy
853,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,50.0,0.0,50.0,0.0,3,17,MisinfoPy
854,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,50.0,0.0,50.0,0.0,4,17,MisinfoPy
855,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,50.0,0.0,50.0,0.0,5,17,MisinfoPy
856,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,50.0,0.0,50.0,0.0,6,17,MisinfoPy
857,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,50.0,0.0,50.0,0.0,7,17,MisinfoPy
858,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,50.0,0.0,50.0,0.0,8,17,MisinfoPy
859,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,50.0,0.0,50.0,0.0,9,17,MisinfoPy
860,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,50.0,0.0,50.0,0.0,10,17,MisinfoPy
861,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,50.0,0.0,50.0,0.0,11,17,MisinfoPy
862,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,50.0,0.0,50.0,0.0,12,17,MisinfoPy
863,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,50.0,0.0,50.0,0.0,13,17,MisinfoPy
864,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,50.0,0.0,50.0,0.0,14,17,MisinfoPy
865,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,50.0,0.0,50.0,0.0,15,17,MisinfoPy
866,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,50.0,0.0,50.0,0.0,16,17,MisinfoPy
867,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,50.0,0.0,50.0,0.0,17,17,MisinfoPy
868,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,50.0,0.0,50.0,0.0,18,17,MisinfoPy
869,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,50.0,0.0,50.0,0.0,19,17,MisinfoPy
870,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,50.0,0.0,50.0,0.0,20,17,MisinfoPy
871,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,50.0,0.0,50.0,0.0,21,17,MisinfoPy
872,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,50.0,0.0,50.0,0.0,22,17,MisinfoPy
873,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,50.0,0.0,50.0,0.0,23,17,MisinfoPy
874,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,50.0,0.0,50.0,0.0,24,17,MisinfoPy
875,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,50.0,0.0,50.0,0.0,25,17,MisinfoPy
876,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,50.0,0.0,50.0,0.0,26,17,MisinfoPy
877,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,50.0,0.0,50.0,0.0,27,17,MisinfoPy
878,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,50.0,0.0,50.0,0.0,28,17,MisinfoPy
879,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,50.0,0.0,50.0,0.0,29,17,MisinfoPy
880,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,50.0,0.0,50.0,0.0,30,17,MisinfoPy
881,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,50.0,0.0,50.0,0.0,31,17,MisinfoPy
882,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,50.0,0.0,50.0,0.0,32,17,MisinfoPy
883,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,50.0,0.0,50.0,0.0,33,17,MisinfoPy
884,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,50.0,0.0,50.0,0.0,34,17,MisinfoPy
885,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,50.0,0.0,50.0,0.0,35,17,MisinfoPy
886,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,50.0,0.0,50.0,0.0,36,17,MisinfoPy
887,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,50.0,0.0,50.0,0.0,37,17,MisinfoPy
888,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,50.0,0.0,50.0,0.0,38,17,MisinfoPy
889,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,50.0,0.0,50.0,0.0,39,17,MisinfoPy
890,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,50.0,0.0,50.0,0.0,40,17,MisinfoPy
891,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,50.0,0.0,50.0,0.0,41,17,MisinfoPy
892,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,50.0,0.0,50.0,0.0,42,17,MisinfoPy
893,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,50.0,0.0,50.0,0.0,43,17,MisinfoPy
894,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,50.0,0.0,50.0,0.0,44,17,MisinfoPy
895,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,50.0,0.0,50.0,0.0,45,17,MisinfoPy
896,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,50.0,0.0,50.0,0.0,46,17,MisinfoPy
897,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,50.0,0.0,50.0,0.0,47,17,MisinfoPy
898,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,50.0,0.0,50.0,0.0,48,17,MisinfoPy
899,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,50.0,0.0,50.0,0.0,49,17,MisinfoPy
900,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,50.0,0.0,50.0,10.0,0,18,MisinfoPy
901,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,50.0,0.0,50.0,10.0,1,18,MisinfoPy
902,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,50.0,0.0,50.0,10.0,2,18,MisinfoPy
903,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,50.0,0.0,50.0,10.0,3,18,MisinfoPy
904,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,50.0,0.0,50.0,10.0,4,18,MisinfoPy
905,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,50.0,0.0,50.0,10.0,5,18,MisinfoPy
906,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,50.0,0.0,50.0,10.0,6,18,MisinfoPy
907,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,50.0,0.0,50.0,10.0,7,18,MisinfoPy
908,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,50.0,0.0,50.0,10.0,8,18,MisinfoPy
909,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,50.0,0.0,50.0,10.0,9,18,MisinfoPy
910,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,50.0,0.0,50.0,10.0,10,18,MisinfoPy
911,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,50.0,0.0,50.0,10.0,11,18,MisinfoPy
912,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,50.0,0.0,50.0,10.0,12,18,MisinfoPy
913,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,50.0,0.0,50.0,10.0,13,18,MisinfoPy
914,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,50.0,0.0,50.0,10.0,14,18,MisinfoPy
915,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,50.0,0.0,50.0,10.0,15,18,MisinfoPy
916,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,50.0,0.0,50.0,10.0,16,18,MisinfoPy
917,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,50.0,0.0,50.0,10.0,17,18,MisinfoPy
918,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,50.0,0.0,50.0,10.0,18,18,MisinfoPy
919,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,50.0,0.0,50.0,10.0,19,18,MisinfoPy
920,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,50.0,0.0,50.0,10.0,20,18,MisinfoPy
921,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,50.0,0.0,50.0,10.0,21,18,MisinfoPy
922,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,50.0,0.0,50.0,10.0,22,18,MisinfoPy
923,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,50.0,0.0,50.0,10.0,23,18,MisinfoPy
924,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,50.0,0.0,50.0,10.0,24,18,MisinfoPy
925,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,50.0,0.0,50.0,10.0,25,18,MisinfoPy
926,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,50.0,0.0,50.0,10.0,26,18,MisinfoPy
927,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,50.0,0.0,50.0,10.0,27,18,MisinfoPy
