,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,seed
382,780.0,737.55,168.532,0.3729664796616018,22.19,347541
383,831.0,619.61,291.431,0.18668162679868597,46.94,347541
384,919.0,440.31,513.641,0.23557088167392384,67.71,347541
385,895.0,465.72,444.872,0.16523594181127785,68.22,347541
386,710.0,765.05,383.618,0.11088078978847114,45.53,347541
387,909.0,466.36,499.841,0.29460185992444055,58.74,347541
388,911.0,450.64,451.883,0.29490650760672876,63.68,347541
389,849.0,595.01,201.384,0.28308360569916663,31.31,347541
390,905.0,461.99,483.124,0.27388272052669754,62.49,347541
391,778.0,698.35,360.353,0.16999645662316187,47.36,347541
392,911.0,443.37,511.73,0.17270442683162573,72.31,347541
393,693.0,807.84,310.931,0.12066008244114311,39.28,347541
394,838.0,600.32,281.513,0.2222193084618173,46.03,347541
395,901.0,471.15,525.781,0.18104476389705718,66.38,347541
396,907.0,472.07,498.716,0.2959568968021145,64.38,347541
397,762.0,772.26,164.777,0.38099980083648677,22.04,347541
398,919.0,419.29,417.363,0.23554577570205376,74.09,347541
399,918.0,418.38,433.627,0.1782592628903687,76.3,347541
0,948.0,293.1,686.291,0.1341877331863398,120.71,666852
1,860.0,575.07,398.63,0.3236742434028657,74.13,666852
2,851.0,602.79,271.729,0.2890556112413237,53.5,666852
3,943.0,303.28,633.473,0.21024845677427306,130.7,666852
4,949.0,292.65,684.465,0.1505680093875817,132.21,666852
5,893.0,456.19,453.704,0.06943412681726509,80.54,666852
6,849.0,622.73,220.358,0.30430839927128367,38.18,666852
7,891.0,463.33,473.628,0.0968821624221292,76.06,666852
8,772.0,744.8,142.838,0.3843561450236452,26.51,666852
9,844.0,633.04,218.409,0.30587993871073654,38.78,666852
10,789.0,727.98,144.034,0.3223509679222867,25.13,666852
11,919.0,404.55,414.485,0.2241306274503913,85.85,666852
12,948.0,291.22,686.598,0.14234448661044913,125.42,666852
13,745.0,774.78,133.213,0.2491750467981368,25.46,666852
14,803.0,668.96,439.071,0.15514509519986988,77.89,666852
15,947.0,302.73,692.475,0.14079273244011367,127.53,666852
16,835.0,626.28,247.852,0.21864830162250498,54.52,666852
17,832.0,653.81,271.444,0.33377523578652324,44.91,666852
18,560.0,928.36,192.909,0.14760375966556463,32.55,666852
19,876.0,533.87,374.602,0.2585306321698804,60.95,666852
20,916.0,391.87,803.299,0.09567909183153145,125.39,666852
21,855.0,600.59,230.415,0.2598579777204221,45.12,666852
22,857.0,592.72,362.579,0.31857603631585235,74.35,666852
23,807.0,654.94,237.38,0.15430178499684327,42.38,666852
24,833.0,642.36,275.467,0.3168075287577701,52.26,666852
25,632.0,885.47,148.2,0.13772304819154058,28.06,666852
26,917.0,417.98,424.372,0.24563518609728666,73.84,666852
27,783.0,740.73,138.139,0.33976490745161925,24.98,666852
28,723.0,815.96,142.965,0.24649759485384115,28.29,666852
29,860.0,571.14,395.732,0.3519004012128265,66.57,666852
30,748.0,775.32,151.647,0.28181692055828406,29.6,666852
31,921.0,398.63,400.529,0.2460559013205805,79.65,666852
32,828.0,625.85,288.512,0.25977655724315696,50.86,666852
33,860.0,592.29,218.446,0.28542353249403624,38.82,666852
34,857.0,583.34,276.036,0.23517809341088505,49.95,666852
35,909.0,443.89,415.083,0.3027958435029157,65.27,666852
36,911.0,446.15,405.534,0.2841028755081941,80.73,666852
37,860.0,592.26,375.834,0.33402051245104747,66.54,666852
38,897.0,490.14,431.005,0.3131218410114556,72.2,666852
39,850.0,614.7,221.038,0.30900004041329326,35.17,666852
40,704.0,830.88,148.728,0.2216078895913911,25.58,666852
41,921.0,389.86,434.445,0.15946011599307686,86.4,666852
42,754.0,762.8,149.564,0.2997880714501968,21.91,666852
43,839.0,641.86,239.701,0.3251104028263124,45.86,666852
44,817.0,682.86,258.892,0.3669453675995128,46.54,666852
45,771.0,765.07,148.696,0.37218606764395384,24.38,666852
46,590.0,901.32,178.796,0.14819857024864003,29.99,666852
47,826.0,649.34,282.318,0.2277743013690267,48.56,666852
48,778.0,738.31,141.664,0.36687579448066593,27.7,666852
49,890.0,458.9,451.49,0.07372669793051959,83.43,666852
50,914.0,398.77,796.931,0.09198023584808243,127.71,666852
51,781.0,738.28,145.598,0.3440204392259187,24.55,666852
52,542.0,933.79,191.796,0.11258483286868858,31.55,666852
53,853.0,615.89,231.01,0.2215316299851983,44.86,666852
54,863.0,574.9,231.897,0.23387006753362727,44.38,666852
55,859.0,601.46,225.933,0.24948358714043992,42.51,666852
56,779.0,739.73,144.029,0.35281457182798376,26.65,666852
57,940.0,322.85,652.57,0.20941406586501676,120.28,666852
58,833.0,628.72,284.04,0.2063195875510466,48.22,666852
59,883.0,522.64,415.288,0.29998878066194096,77.96,666852
60,838.0,633.62,249.645,0.22999756644944974,40.03,666852
61,933.0,337.47,726.509,0.07642244197239796,125.44,666852
62,873.0,530.82,410.187,0.2813818783616053,70.58,666852
63,877.0,527.34,378.415,0.21372999874007811,73.44,666852
64,908.0,426.49,818.509,0.08702475914223558,107.09,666852
65,868.0,562.44,218.043,0.25798503934818273,36.65,666852
66,932.0,353.03,758.23,0.1541294321494062,121.36,666852
67,770.0,748.53,145.941,0.3173804696739314,24.94,666852
68,822.0,683.44,238.512,0.3341270325513286,48.64,666852
69,932.0,359.04,615.497,0.27052764836945514,118.69,666852
70,868.0,549.84,401.53,0.34291549941425153,65.06,666852
71,704.0,797.6,265.966,0.11598076316619363,54.88,666852
72,946.0,291.33,649.166,0.16326866670097256,124.59,666852
73,934.0,359.18,647.811,0.25968707591602136,119.04,666852
74,912.0,427.74,424.55,0.24019219689471275,70.24,666852
75,932.0,376.93,709.534,0.25421864237195246,120.89,666852
76,825.0,657.47,264.46,0.35565445779120025,49.21,666852
77,720.0,776.63,302.271,0.09402945838326825,55.02,666852
78,835.0,637.77,279.496,0.3400198264446302,46.15,666852
79,889.0,490.87,422.214,0.2297681556647111,69.8,666852
80,873.0,533.68,373.944,0.2559835446663369,70.78,666852
81,930.0,361.0,610.19,0.2793941588949587,103.48,666852
82,830.0,639.0,277.684,0.3462920196927281,49.47,666852
83,860.0,569.66,224.516,0.22524551066217732,40.72,666852
84,908.0,443.8,397.274,0.27963592087066325,76.45,666852
85,794.0,683.78,258.643,0.16350306896793768,49.66,666852
86,787.0,685.91,245.326,0.09846584400330612,44.34,666852
87,772.0,754.98,139.291,0.36034282353270686,25.92,666852
88,780.0,737.9,142.699,0.3392291196702593,24.48,666852
89,815.0,665.2,294.975,0.18874535802975417,48.8,666852
90,851.0,591.07,217.753,0.2649915302089215,44.14,666852
91,774.0,754.59,149.014,0.38640995855004356,24.12,666852
92,852.0,626.58,221.337,0.3144029478060171,37.3,666852
93,918.0,409.15,452.668,0.1625026967111283,78.46,666852
94,850.0,627.91,214.025,0.32226210406482286,41.16,666852
95,658.0,824.44,476.537,0.07816954951530128,86.6,666852
96,863.0,564.7,213.917,0.21280112963728945,38.3,666852
97,763.0,760.64,132.681,0.2912669500101194,28.97,666852
98,706.0,800.75,307.291,0.12450134520827535,52.24,666852
99,857.0,604.48,222.794,0.28508670051858254,38.26,666852
100,879.0,526.78,406.235,0.29665817999659155,69.02,666852
101,942.0,316.23,710.316,0.11699886732303845,125.4,666852
102,844.0,624.65,272.636,0.3260232924997547,46.0,666852
103,873.0,527.53,407.422,0.29973285887419093,70.78,666852
104,835.0,602.51,248.292,0.17900816176678247,39.93,666852
105,834.0,646.3,244.531,0.27918831667947736,50.2,666852
106,897.0,455.19,469.369,0.10865891490507505,80.12,666852
107,881.0,526.32,392.338,0.2634852953308035,68.73,666852
108,919.0,432.58,408.911,0.28219822916277504,80.78,666852
109,857.0,577.03,220.091,0.20947191235628085,42.48,666852
110,918.0,405.51,447.974,0.1614519117896773,75.83,666852
111,648.0,825.18,471.87,0.08005251423801524,77.42,666852
112,917.0,417.6,426.754,0.2364714055548165,82.75,666852
113,822.0,668.05,236.883,0.3400528484073135,48.57,666852
114,933.0,357.18,703.746,0.1945629293852188,111.15,666852
115,860.0,592.02,359.703,0.31208655912856575,71.67,666852
116,943.0,300.62,696.901,0.08636417829983774,118.33,666852
117,811.0,653.07,253.357,0.15291296918921898,45.41,666852
118,861.0,567.12,401.511,0.32276964594460095,67.38,666852
119,703.0,817.04,157.369,0.21880078572135156,30.58,666852
120,787.0,739.79,141.79,0.35593197035733437,24.08,666852
121,913.0,434.95,414.965,0.26193745063737756,70.87,666852
122,886.0,513.57,440.707,0.27170501716804185,68.8,666852
123,922.0,398.78,438.166,0.19433197168978467,85.48,666852
124,724.0,815.37,137.875,0.1914267582068886,22.48,666852
125,759.0,772.44,150.372,0.36579077440987484,26.7,666852
126,741.0,778.77,153.786,0.30822085223106377,25.49,666852
127,666.0,863.79,164.111,0.20792582225332398,30.47,666852
128,926.0,391.08,415.314,0.2244275848505707,70.29,666852
129,907.0,432.98,418.781,0.23512111113596207,79.17,666852
130,941.0,325.12,644.817,0.22727863360657818,124.49,666852
131,851.0,612.5,223.019,0.2802955194122387,42.76,666852
132,857.0,579.0,229.864,0.20521633357378255,43.79,666852
133,875.0,524.77,379.734,0.20382051673251647,71.57,666852
134,857.0,607.2,219.538,0.2925116279069767,34.97,666852
135,939.0,327.99,636.758,0.23560140451857745,107.89,666852
136,862.0,576.56,383.697,0.30158256134168965,70.19,666852
137,630.0,870.31,167.797,0.203655773481047,27.61,666852
138,842.0,624.7,270.65,0.3213208650800283,43.8,666852
139,876.0,532.69,413.067,0.2789623790461411,60.76,666852
140,945.0,300.35,691.008,0.13661572019019563,131.94,666852
141,888.0,477.11,472.019,0.09224706328154604,85.86,666852
142,867.0,559.17,366.036,0.296667462104313,71.53,666852
143,942.0,320.97,678.94,0.19128549991663427,123.69,666852
144,906.0,460.3,458.683,0.2275932183554951,78.48,666852
145,936.0,337.87,635.854,0.24919382332297202,113.68,666852
146,944.0,310.13,646.566,0.21505266125105707,124.59,666852
147,947.0,302.28,656.496,0.2125719358239142,108.31,666852
148,737.0,774.89,294.041,0.2197011367803447,53.13,666852
149,760.0,774.27,129.067,0.351620272442677,24.35,666852
150,927.0,392.84,701.03,0.2782807723849996,116.91,666852
151,934.0,357.41,609.06,0.27573435761642745,106.63,666852
152,618.0,879.16,323.84,0.09433556090723948,58.2,666852
153,939.0,327.58,660.901,0.21682220275559652,119.58,666852
154,663.0,882.23,156.758,0.18755228942905597,30.31,666852
155,919.0,405.24,445.04,0.1771787705322313,86.66,666852
156,854.0,588.39,357.495,0.3306818772413076,70.5,666852
157,860.0,570.41,210.97,0.2556482697276462,41.36,666852
158,843.0,636.85,240.039,0.3142773538267251,44.21,666852
159,779.0,680.28,419.416,0.09696335967812993,80.03,666852
160,849.0,622.63,214.173,0.30358038583029434,37.15,666852
161,717.0,800.38,153.55,0.2168527454955598,30.11,666852
162,782.0,737.35,142.214,0.36774576086363886,26.6,666852
163,940.0,320.8,633.291,0.2619218889701699,111.47,666852
164,945.0,300.79,696.216,0.12120093045805976,135.11,666852
165,562.0,943.42,174.945,0.08801504085617182,36.08,666852
166,847.0,603.49,276.932,0.28338776855541903,46.81,666852
167,740.0,801.75,144.442,0.21520309532583123,24.85,666852
168,867.0,554.06,397.765,0.3220261221790527,71.86,666852
169,850.0,633.18,221.98,0.3139554942211489,36.72,666852
170,868.0,524.07,433.666,0.15377243631613324,71.63,666852
171,915.0,406.07,453.7,0.15200714864486228,84.94,666852
172,726.0,782.45,268.201,0.15378093527988135,50.42,666852
173,855.0,614.47,218.242,0.32012758054531265,40.88,666852
174,860.0,588.44,217.585,0.30559290615316514,41.8,666852
175,941.0,320.77,656.19,0.21190956741776118,113.43,666852
176,752.0,778.0,142.472,0.37290213661020705,23.66,666852
177,857.0,585.91,388.803,0.34929414379720136,71.74,666852
178,916.0,425.26,395.845,0.27505570435056603,76.67,666852
179,909.0,439.29,414.509,0.26495063521674056,72.32,666852
180,765.0,697.55,394.003,0.11869747899159663,72.41,666852
181,861.0,552.82,435.873,0.16082703678087998,73.73,666852
182,840.0,625.4,266.918,0.3218803754111718,47.62,666852
183,863.0,539.29,439.28,0.16300646283867762,83.07,666852
184,839.0,630.89,282.105,0.30624330481751383,48.21,666852
185,928.0,377.92,414.598,0.17797900282565912,82.67,666852
186,877.0,515.93,441.159,0.2319124959938797,75.65,666852
187,862.0,575.3,216.784,0.23927519977569045,43.95,666852
188,919.0,407.06,425.653,0.24613479271090588,71.15,666852
189,864.0,526.12,497.284,0.08173502011595356,80.68,666852
190,841.0,609.99,276.716,0.25161490777368556,47.5,666852
191,857.0,599.8,223.187,0.2915579086697551,39.15,666852
192,780.0,739.95,143.133,0.3740736157516259,25.96,666852
193,853.0,616.6,228.853,0.277047621563086,38.29,666852
194,773.0,743.18,142.927,0.3323428382237305,28.13,666852
195,824.0,670.37,265.821,0.3673185194058457,47.18,666852
196,892.0,508.03,454.11,0.30351347861641537,78.55,666852
197,754.0,768.34,152.217,0.29884048844595335,25.58,666852
198,760.0,730.17,262.884,0.07959375802356432,47.57,666852
199,917.0,417.66,447.779,0.21606474988312296,75.14,666852
200,865.0,537.13,430.76,0.17398109648711457,71.92,666852
201,938.0,333.33,637.113,0.25286960018093635,110.97,666852
202,914.0,409.43,424.322,0.13416662815951202,83.38,666852
203,947.0,295.14,661.288,0.17633267044005915,130.56,666852
204,927.0,389.55,443.527,0.191342481256189,78.18,666852
205,853.0,616.55,216.453,0.3152959036914718,41.91,666852
206,925.0,393.24,448.477,0.16306849273993448,76.73,666852
207,857.0,612.18,229.535,0.2723003053086038,39.7,666852
208,754.0,788.9,143.108,0.3717138697360108,23.84,666852
209,912.0,413.64,440.261,0.22141568487097268,80.19,666852
210,926.0,381.77,432.469,0.1440657816524668,84.77,666852
211,847.0,617.41,234.001,0.25392660875731254,44.16,666852
212,851.0,630.86,221.949,0.31835672460265824,40.14,666852
213,875.0,496.63,457.758,0.07203189352279162,87.5,666852
214,791.0,691.9,259.393,0.15626951378320283,47.49,666852
215,838.0,616.03,287.78,0.19758988840398062,53.32,666852
216,936.0,333.86,639.622,0.24648079331098274,106.95,666852
217,835.0,619.42,296.742,0.23054738433670913,51.42,666852
218,908.0,443.61,410.629,0.2773254870728434,76.64,666852
219,765.0,757.9,150.147,0.34151817872918794,24.75,666852
220,776.0,747.42,125.705,0.3139874678336217,26.67,666852
221,943.0,297.94,696.705,0.09293193446689753,113.84,666852
222,850.0,604.87,233.499,0.24638414217361584,45.52,666852
223,941.0,313.03,666.653,0.17681289076399126,126.36,666852
224,847.0,608.43,272.79,0.2872975762266843,46.52,666852
225,702.0,815.51,161.176,0.24598645770763938,26.02,666852
226,747.0,794.3,128.724,0.33440698589936296,24.77,666852
227,922.0,400.0,456.078,0.14848044575588276,89.29,666852
228,856.0,603.16,222.341,0.24085268460498835,43.71,666852
229,910.0,453.5,420.687,0.30411465624161366,79.83,666852
230,774.0,753.17,141.704,0.3532173314993123,25.96,666852
231,916.0,427.1,433.822,0.25055759381016385,73.65,666852
232,918.0,416.47,435.409,0.20036751303778538,78.2,666852
233,943.0,320.65,656.088,0.20858311658796494,117.56,666852
234,872.0,565.18,226.503,0.2791300574899664,36.78,666852
235,748.0,794.27,130.238,0.34677327404366914,23.68,666852
236,852.0,624.0,216.09,0.30733570857661513,36.37,666852
237,811.0,645.78,438.557,0.1346900784072444,84.01,666852
238,913.0,426.3,431.203,0.24059301458922153,68.25,666852
239,916.0,411.03,434.347,0.2082223398312311,84.27,666852
240,747.0,770.96,265.324,0.17771682462611077,53.72,666852
241,766.0,744.52,154.898,0.3307418171297818,26.2,666852
242,850.0,612.82,222.215,0.2749041035405801,42.93,666852
243,938.0,329.55,718.951,0.10225174128842512,120.05,666852
244,827.0,636.66,283.541,0.2298062083279481,41.85,666852
245,931.0,370.87,431.113,0.16214854010430546,78.81,666852
246,892.0,453.68,448.617,0.06982191386144011,92.27,666852
247,734.0,729.64,427.974,0.08095678913823007,84.47,666852
248,774.0,748.39,127.291,0.31342277043676237,27.55,666852
249,772.0,763.59,138.225,0.3302716345483448,27.36,666852
250,812.0,676.96,255.691,0.18027480963384562,54.21,666852
251,947.0,306.02,657.732,0.20944727934118124,125.14,666852
252,833.0,649.62,250.053,0.2971526046450597,40.48,666852
253,942.0,303.15,613.937,0.23470035427358532,109.3,666852
254,936.0,330.05,703.399,0.09812539406707983,118.57,666852
255,871.0,554.51,388.399,0.29133422477838644,70.61,666852
256,813.0,704.13,248.921,0.35480281184884405,51.05,666852
257,613.0,887.44,306.914,0.08148818062745587,46.84,666852
258,860.0,588.79,376.908,0.3328818621897209,58.5,666852
259,791.0,687.06,255.659,0.15364985823094457,44.43,666852
260,890.0,472.32,457.761,0.09416491092937028,78.05,666852
261,750.0,786.8,130.511,0.34484136681856736,26.98,666852
262,856.0,615.57,218.347,0.29518961430726137,42.56,666852
263,911.0,440.84,409.631,0.26208604837989824,76.72,666852
264,822.0,674.56,234.711,0.34805157000482606,47.74,666852
265,864.0,594.51,226.572,0.2748398306004995,37.49,666852
266,945.0,293.6,667.608,0.1747755720687042,126.06,666852
267,813.0,659.0,249.044,0.19479625550660792,39.42,666852
268,851.0,621.39,215.336,0.301200966263142,34.3,666852
269,908.0,451.07,402.065,0.2989501370185067,76.33,666852
270,936.0,336.1,721.659,0.08305713975481249,115.58,666852
271,839.0,633.48,272.213,0.29938965192850425,46.09,666852
272,851.0,594.74,279.435,0.29248480424289375,49.83,666852
273,849.0,634.81,215.983,0.32113724243868846,36.61,666852
274,855.0,589.24,282.418,0.24360532820447323,54.28,666852
275,935.0,337.7,593.882,0.2677670042081768,115.54,666852
276,702.0,816.13,158.313,0.216088224831021,26.92,666852
277,949.0,294.46,687.799,0.14064087435236441,128.84,666852
278,856.0,586.74,233.051,0.24777253130773969,42.59,666852
279,882.0,528.74,393.863,0.25141291317006337,72.62,666852
280,851.0,567.71,430.995,0.1530891485106831,73.44,666852
281,741.0,778.6,151.474,0.2985609535056161,26.7,666852
282,831.0,637.83,252.718,0.22754398680010485,52.02,666852
283,775.0,757.27,141.489,0.36741631088026544,23.94,666852
284,829.0,657.5,231.897,0.33449292816997095,45.33,666852
285,870.0,566.04,384.98,0.2755778356436364,73.82,666852
286,942.0,295.75,640.871,0.20042882436623036,128.09,666852
287,845.0,634.78,238.82,0.35330135728135525,34.69,666852
288,865.0,535.08,451.619,0.17851703739005212,83.64,666852
289,838.0,632.97,267.553,0.3005044619698826,43.42,666852
290,850.0,620.68,221.47,0.30929989964612054,36.99,666852
291,862.0,574.89,416.745,0.34875507961254376,64.17,666852
292,747.0,756.28,282.912,0.10851460534493475,47.28,666852
293,864.0,557.46,415.854,0.33047072166423147,72.28,666852
294,650.0,871.42,163.395,0.21454078801331852,27.9,666852
295,828.0,658.26,259.892,0.35789083425389284,47.51,666852
296,935.0,334.98,605.786,0.2716734309505653,118.49,666852
297,940.0,323.33,651.469,0.20810470906822723,103.83,666852
298,554.0,936.79,198.269,0.12221670391523881,32.26,666852
299,918.0,410.58,424.075,0.23365488541030976,81.16,666852
300,906.0,438.87,453.745,0.12359040927375228,80.08,666852
301,877.0,544.14,413.269,0.31460768074208095,69.58,666852
302,909.0,456.42,460.044,0.2305827492324625,72.37,666852
303,843.0,619.6,284.22,0.3315251455006715,44.89,666852
304,914.0,425.4,459.095,0.16119870546327086,73.61,666852
305,939.0,310.94,702.81,0.10021254039547878,111.21,666852
